X,Y,full_id,attributio,boundary,health_lev,name,ref,ref_dhis2,alt_name
21.051445211833,-5.70997042910451,r10729201,Référentiel Géographique Commun (RGC.cd),health,6,Ndjoko-Mpunda,,phRBB1s5LJX,
23.6309089800079,-6.09991678224136,r10730048,Référentiel Géographique Commun (RGC.cd),health,6,Muya,,HllryitwQ4u,
23.5880670697337,-6.14444609602084,r10730368,Référentiel Géographique Commun (RGC.cd),health,6,Bonzola,,ZxyZ7L3ynso,
23.6457176340532,-6.11677355465198,r10730531,Référentiel Géographique Commun (RGC.cd),health,6,Lukelenge,,ucEXrvC3lau,
23.3283967955997,-6.14898376425572,r10730673,Référentiel Géographique Commun (RGC.cd),health,6,Miabi,,vyzwR6KnN2M,
23.6098824353748,-6.54880773555138,r10731051,Référentiel Géographique Commun (RGC.cd),health,6,Kasansa,,w9GBwODOJNY,
23.6901162532632,-6.29253722310301,r10731106,Référentiel Géographique Commun (RGC.cd),health,6,Tshilenge,,sxo8WzGfbXk,
23.7291367039917,-6.1291159327252,r10731264,Référentiel Géographique Commun (RGC.cd),health,6,Citenge,,EpoRodQJ1La,Tshitenge
23.5709885702931,-5.87015643205014,r10731419,Référentiel Géographique Commun (RGC.cd),health,6,Mukumbi,,L4fvzJb0ijt,
26.2043599547947,-10.1118543342877,r10731669,Référentiel Géographique Commun (RGC.cd),health,6,Lubudi,,goYHUDWT3jn,
23.5727126985573,-10.4352412142558,r10731780,Référentiel Géographique Commun (RGC.cd),health,6,Kasaji,,kiFDojGFG3x,
25.1509180112417,-10.5544836273476,r10731848,Référentiel Géographique Commun (RGC.cd),health,6,Dilala,,mSQE0BqfXOy,
25.6325281277444,-10.9776446350149,r10731883,Référentiel Géographique Commun (RGC.cd),health,6,Lualaba,,uFV6BUpJi7E,
25.6270943048577,-9.92030277382314,r10731903,Référentiel Géographique Commun (RGC.cd),health,6,Kanzenze,,yAdgorGUtcE,
26.248251490713,-10.764643463835,r10731916,Référentiel Géographique Commun (RGC.cd),health,6,Fungurume,,eWGgthNBOZ8,
18.2670832305084,-6.27127843651639,r10732659,Référentiel Géographique Commun (RGC.cd),health,6,Feshi,,vyNZCFIed9O,
18.9518614546852,-6.47155232140413,r10732747,Référentiel Géographique Commun (RGC.cd),health,6,Kisanji,,ni4XTmpzmVX,
23.3128765374337,-6.34099850089935,r10733098,Référentiel Géographique Commun (RGC.cd),health,6,Cilundu,,GZJ4wCF5dr8,
23.111336589895,-6.0367862013507,r10733116,Référentiel Géographique Commun (RGC.cd),health,6,Kabeya Kamwanga,,k7iudxSjdn7,Kabeya Kamuanga
24.4842597186234,-5.715193995027,r10733137,Référentiel Géographique Commun (RGC.cd),health,6,Ludimbi Lukula,,v92Jk9YbTsC,
20.2727551950272,1.33797137041063,r10733649,Référentiel Géographique Commun (RGC.cd),health,6,Djombo,,gcWEhRl00iJ,
23.9682019487608,-6.08091287507863,r10733710,Référentiel Géographique Commun (RGC.cd),health,6,Bibanga,,pzMw9DUQ6An,
24.8061791381171,-3.07988265713747,r10733767,Référentiel Géographique Commun (RGC.cd),health,6,Katako Kombe,,IPDJ2AFLJ1q,
24.9645042801925,-5.21481540189739,r10734094,Référentiel Géographique Commun (RGC.cd),health,6,Tshofa,,JMyFFcdmIMU,
27.32915494669,2.39716533000199,r10734205,Référentiel Géographique Commun (RGC.cd),health,6,Isiro,,lW6NlTXqGcv,
21.3120572195108,-6.3963879777861,r10734218,Référentiel Géographique Commun (RGC.cd),health,6,Kamwesha,,j6OryFADgoN,
27.5588220652288,2.33985234070995,r10734275,Référentiel Géographique Commun (RGC.cd),health,6,Pawa,,ZxQY9szHMx5,
24.441647157185,-6.24414675974382,r10734339,Référentiel Géographique Commun (RGC.cd),health,6,Kabinda,,S7r6j8vvjBa,
23.7877417103826,-2.30647392366399,r10734459,Référentiel Géographique Commun (RGC.cd),health,6,Lomela,,L08zgLln431,
22.7260832112895,-2.4078051520688,r10734589,Référentiel Géographique Commun (RGC.cd),health,6,Tshudi Loto,,hdi8WfQrxeD,
29.3239605139538,0.12005829949881,r10734614,Référentiel Géographique Commun (RGC.cd),health,6,Katwa,,woJBeEpIZdy,
22.3118078910888,-3.66754533550246,r10734638,Référentiel Géographique Commun (RGC.cd),health,6,Kole,,aUOLee25Tko,
24.4285926897549,-6.68002759201342,r10734641,Référentiel Géographique Commun (RGC.cd),health,6,Kalambayi Kabanga,,hyVNQXTLM57,
19.8672739190441,1.01035544529583,r10734645,Référentiel Géographique Commun (RGC.cd),health,6,Basankusu,,rxk1YvYKi7j,
23.1423305865318,-4.92575952916601,r10734653,Référentiel Géographique Commun (RGC.cd),health,6,Lusambo,,x6qA2FLnw1e,
20.084957818601,0.083245968384456,r10734662,Référentiel Géographique Commun (RGC.cd),health,6,Monieka,,FXSygz18Lfk,
23.8087973697644,-5.13213245057666,r10734690,Référentiel Géographique Commun (RGC.cd),health,6,Pania Mutombo,,yzgZ77cqLEc,
20.8484066092345,-6.14483307574509,r10734734,Référentiel Géographique Commun (RGC.cd),health,6,Kalonda Ouest,,jCOBMIbRlMV,
24.1334585102693,-4.79195322210035,r10734762,Référentiel Géographique Commun (RGC.cd),health,6,Minga,,S6nnhxGaPR3,
29.3093361047397,-0.112036442836149,r10734802,Référentiel Géographique Commun (RGC.cd),health,6,Masereka,,kQCMPbHKQ93,
24.6620708202045,-4.72170606160858,r10734866,Référentiel Géographique Commun (RGC.cd),health,6,Tshumbe,,fjTwDPXTHPR,
25.0293613961855,-6.41491471397239,r10734877,Référentiel Géographique Commun (RGC.cd),health,6,Kalonda Est,,HDHPGpYow9n,
24.6284501737985,-3.94122138617841,r10734900,Référentiel Géographique Commun (RGC.cd),health,6,Wembo Nyama,,dw6cxRCsTBH,
23.500983440832,-3.41129456049089,r10734922,Référentiel Géographique Commun (RGC.cd),health,6,Lodja,,fJD7wOwwi4M,
23.4758427802413,-3.81497009134843,r10735130,Référentiel Géographique Commun (RGC.cd),health,6,Vanga Kete,,UXxD0fWI2yS,
25.3822694855466,-5.82384754500659,r10735175,Référentiel Géographique Commun (RGC.cd),health,6,Kamana,,KxcxIF0z6y3,
23.3284642979281,-3.06901300466901,r10735194,Référentiel Géographique Commun (RGC.cd),health,6,Omendjadi,,Bf1FDCIjIoE,
24.1209820075678,-3.2867176553308,r10735386,Référentiel Géographique Commun (RGC.cd),health,6,Djalo Djeka,,lDx3qiOSC3F,
27.7645415285798,2.23992838114045,r10735442,Référentiel Géographique Commun (RGC.cd),health,6,Boma-Mangbetu,,qwBasnNFRFW,
25.9863009283021,-5.64852930372728,r10735460,Référentiel Géographique Commun (RGC.cd),health,6,Lubao,,hhPQBTvWnWR,
23.3794240644822,-4.57573519103034,r10735464,Référentiel Géographique Commun (RGC.cd),health,6,Ototo,,Rw3GsgKRHj5,
28.0661191141798,2.09545190363622,r10735474,Référentiel Géographique Commun (RGC.cd),health,6,Wamba,,ET5R8zSN3gm,
24.2279182516284,-4.2640046065447,r10735720,Référentiel Géographique Commun (RGC.cd),health,6,Dikungu,,TJpOhLF2cXo,
28.0832721351466,2.83655429048112,r10735985,Référentiel Géographique Commun (RGC.cd),health,6,Rungu,,EGoMVOvVUAp,
30.3332439150542,3.64888760697675,r10736154,Référentiel Géographique Commun (RGC.cd),health,6,Aba,,NC2xavZLq2a,
27.9266019731123,3.50189759316026,r10736402,Référentiel Géographique Commun (RGC.cd),health,6,Niangara,,PDPn74NtJzs,
26.8263081628354,-0.52493346806106,r10736520,Référentiel Géographique Commun (RGC.cd),health,6,Lubutu,,HtQZ7yf79SN,
26.6888074643279,-1.09451062937958,r10736534,Référentiel Géographique Commun (RGC.cd),health,6,Obokote,,BsSB1PA58Qp,
26.0877346979474,-1.68397673458923,r10736579,Référentiel Géographique Commun (RGC.cd),health,6,Ferekeni,,YuGk2dXTvKj,
26.9945668789536,-1.70545538682721,r10736621,Référentiel Géographique Commun (RGC.cd),health,6,Punia,,EyMlz2Qvcmt,
24.228636498048,-1.07337316675998,r10737129,Référentiel Géographique Commun (RGC.cd),health,6,Opala,,G2crAXygKeF,
25.6264935505006,-1.27815029249648,r10737234,Référentiel Géographique Commun (RGC.cd),health,6,Lowa,,cbLNDeAYrGo,
20.8085453491698,-6.50081031362174,r10737339,Référentiel Géographique Commun (RGC.cd),health,6,Kanzala,,YyPtkSv7bB3,
24.9702047690871,-0.473401688843399,r10737375,Référentiel Géographique Commun (RGC.cd),health,6,Ubundu,,ThkZT6koPKj,
19.6919514798372,-0.791433357060138,r10737859,Référentiel Géographique Commun (RGC.cd),health,6,Lotumbe,,CeO42blQ92C,
22.2836184732068,-5.05028496329478,r10737880,Référentiel Géographique Commun (RGC.cd),health,6,Bena Leka,,HYPBUncgldT,
18.854712123328,-0.47372133618461,r10737951,Référentiel Géographique Commun (RGC.cd),health,6,Ingende,,ER2ozdS2Ysm,
27.5493055213083,4.49258059173833,r10738085,Référentiel Géographique Commun (RGC.cd),health,6,Doruma,,ZEGVJVjXJJW,
28.8816102108627,3.75233152248008,r10738207,Référentiel Géographique Commun (RGC.cd),health,6,Dungu,,GkqfQB4CBwt,
26.0503119697244,0.098907116483018,r10738208,Référentiel Géographique Commun (RGC.cd),health,6,Wanierukula,,RowlA1nBHee,
18.5959068115518,-0.922352732256428,r10738227,Référentiel Géographique Commun (RGC.cd),health,6,Iboko,,QltsFPvfG7J,
29.8886790736739,3.81320025621182,r10738268,Référentiel Géographique Commun (RGC.cd),health,6,Faradje,,H0UZDpNtJ17,
28.9727386288034,0.233477783894673,r10738372,Référentiel Géographique Commun (RGC.cd),health,6,Biena,,TtaXlLIpy8b,
26.5837522234961,-3.48370511594592,r10738401,Référentiel Géographique Commun (RGC.cd),health,6,Kampene,,y08g1DjhBXu,
30.062579331126,2.98970036955535,r10738404,Référentiel Géographique Commun (RGC.cd),health,6,Makoro,,yNXb6VSdyPw,
22.3172810745622,-5.47913982067119,r10738414,Référentiel Géographique Commun (RGC.cd),health,6,Demba,,F8Spet7wqMK,
26.5945564710763,-2.70399700929733,r10738443,Référentiel Géographique Commun (RGC.cd),health,6,Kalima,,IpT4QLSAYMK,
27.2585822776324,0.22917285467558,r10738449,Référentiel Géographique Commun (RGC.cd),health,6,Opienge,,G1OIhUfxLw5,
22.6314954530133,-5.61567261281032,r10738462,Référentiel Géographique Commun (RGC.cd),health,6,Mutoto,,QtlqWolz843,
29.0260865270428,2.90606780605304,r10738501,Référentiel Géographique Commun (RGC.cd),health,6,Gombari,,h1dItcsoHRw,
29.6789077179917,2.73085958731596,r10739720,Référentiel Géographique Commun (RGC.cd),health,6,Watsa,,mS2mByLHkzL,
28.0704600731879,-4.62080563135285,r10739745,Référentiel Géographique Commun (RGC.cd),health,6,Kabambare,,ncFyk9qnjro,
23.7661068029388,-6.92258088442854,r10739771,Référentiel Géographique Commun (RGC.cd),health,6,Kanda Kanda,,LREYTGTn3sk,
19.4367742584478,1.57960674915177,r10739982,Référentiel Géographique Commun (RGC.cd),health,6,Boso Mondanda,,rWbNwJffOMY,
27.4719548947939,-4.14913820710678,r10740126,Référentiel Géographique Commun (RGC.cd),health,6,Saramabila,,aPONdpnYXAn,
21.1110833990474,1.83871054114184,r10740221,Référentiel Géographique Commun (RGC.cd),health,6,Pimu,,YrNj0gTvp4l,
22.0481367092026,1.95962564356767,r10740307,Référentiel Géographique Commun (RGC.cd),health,6,Bosondjo,,jm3dqXXoblR,
23.7937313475261,-7.51932668727209,r10740320,Référentiel Géographique Commun (RGC.cd),health,6,Luputa,,gYjfhzYH5ra,
25.7438850085451,-4.07870435714772,r10740340,Référentiel Géographique Commun (RGC.cd),health,6,Kibombo,,FMXSE1MWvdO,
22.1155104922964,2.44828645143093,r10740342,Référentiel Géographique Commun (RGC.cd),health,6,Yamaluka,,Yo6u0UIHrfc,
23.4587563213724,-7.45046578074077,r10740354,Référentiel Géographique Commun (RGC.cd),health,6,Kalenda,,vnt8fprZWxI,
25.239962026507,-4.11114095,r10740405,Référentiel Géographique Commun (RGC.cd),health,6,Tunda,,BmjuXfI9o9i,
26.6983839695903,-3.15657487003647,r10740457,Référentiel Géographique Commun (RGC.cd),health,6,Pangi,,ie0dbeVpvnB,
26.6513990362979,-4.24612618667976,r10740644,Référentiel Géographique Commun (RGC.cd),health,6,Kasongo,,MRRlnyr6MW6,
27.2378115705901,-4.66741960615275,r10740701,Référentiel Géographique Commun (RGC.cd),health,6,Lusangi,,rmoJzmAeUZq,
26.3143470430271,-4.60777874036515,r10740762,Référentiel Géographique Commun (RGC.cd),health,6,Samba,,SWIUdbyuNVh,
26.0993096500314,-3.804063688991,r10740972,Référentiel Géographique Commun (RGC.cd),health,6,Kunda,,MMeukZwYdI1,
22.6886886935569,2.23482017360408,r10741097,Référentiel Géographique Commun (RGC.cd),health,6,Bumba,,KxsehuKFqW3,
20.7405838433551,-1.59545539635148,r10741182,Référentiel Géographique Commun (RGC.cd),health,6,Monkoto,,VnNdiJcF3rF,
22.9721484771495,-5.48728000469744,r10741341,Référentiel Géographique Commun (RGC.cd),health,6,Katende,,Ko8qaFXjOIM,
23.4331799196395,-5.51412120805576,r10741359,Référentiel Géographique Commun (RGC.cd),health,6,Lubunga,,FTamklKvHl5,
22.6936634569976,-4.85320081847586,r10741396,Référentiel Géographique Commun (RGC.cd),health,6,Muetshi,,Ied3F9RYVfg,
22.6993868008604,-4.51109571469945,r10741408,Référentiel Géographique Commun (RGC.cd),health,6,Bena Tshiadi,,CXIGn9khu8A,
22.3308280524823,-5.87910449902797,r10741420,Référentiel Géographique Commun (RGC.cd),health,6,Katoka,,dwBRSfVBpk6,
22.424788067213,-5.92678987281055,r10741439,Référentiel Géographique Commun (RGC.cd),health,6,Kananga,,m2DHxGhogWK,
17.8781480920586,-1.11916393083461,r10741776,Référentiel Géographique Commun (RGC.cd),health,6,Ntondo,,Tt7ZtAGLNOp,
26.4551532069103,1.00851369466957,r10741849,Référentiel Géographique Commun (RGC.cd),health,6,Bafwasende,,pLBZiohnxFC,
26.8758842826594,1.66007287509762,r10741953,Référentiel Géographique Commun (RGC.cd),health,6,Bafwagbogbo,,jaNYqjAceGA,
17.1070931704918,-1.46227732746968,r10741980,Référentiel Géographique Commun (RGC.cd),health,6,Lukolela,,hH0vfyk0M5B,
17.7051563281348,-0.69154683031212,r10742016,Référentiel Géographique Commun (RGC.cd),health,6,Irebu,,p40o8g3kdQL,
22.8136617515081,2.54605143778555,r10742450,Référentiel Géographique Commun (RGC.cd),health,6,Yamongili,,wqYpElLVfnN,
23.213108110017,2.30481074164079,r10742484,Référentiel Géographique Commun (RGC.cd),health,6,Lolo,,Kc3iE3HU6mA,
22.3180969492047,2.88395151130856,r10742496,Référentiel Géographique Commun (RGC.cd),health,6,Yambuku,,J1sz6yfmelr,
22.3461344168515,1.15950929870444,r10742650,Référentiel Géographique Commun (RGC.cd),health,6,Lingomo,,hM2ZsK1vEox,
21.2918538727545,1.1969156931764,r10742781,Référentiel Géographique Commun (RGC.cd),health,6,Bongandanga,,DvgAtRmciu7,
20.4271192697734,2.14140321814381,r10742922,Référentiel Géographique Commun (RGC.cd),health,6,Binga,,a0M4XJunan2,
22.6107279074439,0.355690593100539,r10742947,Référentiel Géographique Commun (RGC.cd),health,6,Djolu,,J7p1ASHGpX4,
21.3439902981635,2.25815646397594,r10742997,Référentiel Géographique Commun (RGC.cd),health,6,Lisala,,Xol9qIrf1Gi,
18.0150125388957,-0.2101103396279,r10742998,Référentiel Géographique Commun (RGC.cd),health,6,Bolenge,,MMnBp2lllhf,
21.2137151618442,2.8586676650489,r10743015,Référentiel Géographique Commun (RGC.cd),health,6,Boso Manzi,,w70GpRgNj01,
20.5586486844835,-0.360178875449781,r10743020,Référentiel Géographique Commun (RGC.cd),health,6,Boende,,Uyz1XxXNBKB,
22.4588623389943,-5.86457926536345,r10743030,Référentiel Géographique Commun (RGC.cd),health,6,Lukonga,,SAt8yoeSMjD,
20.9284284744139,0.580940209261186,r10743054,Référentiel Géographique Commun (RGC.cd),health,6,Befale,,gBHYNsh9EjA,
22.745530903338,-6.02145896735314,r10743170,Référentiel Géographique Commun (RGC.cd),health,6,Tshikula,,k3UBz1nclY7,
22.5604613381741,-6.3938246845565,r10743251,Référentiel Géographique Commun (RGC.cd),health,6,Bunkonde,,Al39AWPqFCc,
21.8483981554424,0.346745886775078,r10743274,Référentiel Géographique Commun (RGC.cd),health,6,Mompono,,Oiv2yYIjRrm,
22.0281480885528,-0.382040638173642,r10743294,Référentiel Géographique Commun (RGC.cd),health,6,Bokungu,,rhVkq8RX6BV,
22.2533278085239,-6.55517542690554,r10743622,Référentiel Géographique Commun (RGC.cd),health,6,Bilomba,,FwiMpLozKls,
22.4664320358878,-5.99030970693739,r10743635,Référentiel Géographique Commun (RGC.cd),health,6,Tshikaji,,U6rNBblejC5,
22.3925787538382,-5.83316201153966,r10743677,Référentiel Géographique Commun (RGC.cd),health,6,Ndesha,,wq3tWiKJkNr,
18.3542621930915,0.20815316667263,r10743762,Référentiel Géographique Commun (RGC.cd),health,6,Mbandaka,,DmRUZqBRNzB,
25.6009489920903,1.71031067376226,r10743772,Référentiel Géographique Commun (RGC.cd),health,6,Banalia,,WxBLTUjeyfB,
17.9935854667085,0.109874967087135,r10743859,Référentiel Géographique Commun (RGC.cd),health,6,Lilanga Bobangi,,N1S6mK9QTE5,
21.6044742046031,-6.80652941437783,r10744158,Référentiel Géographique Commun (RGC.cd),health,6,Kalomba,,r9jRmNpYalx,
22.0788983949926,-7.4664330714746,r10744232,Référentiel Géographique Commun (RGC.cd),health,6,Luambo,,lRLzCt3aMHM,
22.5454071421622,-6.97394218215515,r10745451,Référentiel Géographique Commun (RGC.cd),health,6,Luiza,,etpyShZCZEs,
22.0349697186927,-6.86657217672157,r10745482,Référentiel Géographique Commun (RGC.cd),health,6,Tshibala,,AH4FtBD4MqK,
22.4970962968691,-7.58486914077719,r10745495,Référentiel Géographique Commun (RGC.cd),health,6,Masuika,,hi9gSpIVzai,
21.8810892535175,-6.32675380706503,r10745523,Référentiel Géographique Commun (RGC.cd),health,6,Ndekesha,,mixGG8ryrT9,
22.1063304612809,-6.05121047559021,r10745540,Référentiel Géographique Commun (RGC.cd),health,6,Mikalayi,,csMZZqDFCvW,
22.7511156765507,-6.6548878297725,r10745583,Référentiel Géographique Commun (RGC.cd),health,6,Lubondaie,,ZIEdn6Pptv7,
22.974701801862,-7.39338205591089,r10746001,Référentiel Géographique Commun (RGC.cd),health,6,Yangala,,OxPPcQLweov,
22.3900799427729,-5.9698172506015,r10746069,Référentiel Géographique Commun (RGC.cd),health,6,Bobozo,,MlE1k08houk,
18.7848689305355,1.25970614293649,r10746932,Référentiel Géographique Commun (RGC.cd),health,6,Makanza,,nXXpnAQ8M3v,
24.2470608432234,1.6208928674538,r10747199,Référentiel Géographique Commun (RGC.cd),health,6,Basali,,yS5rrhCjubi,
19.0345845942688,4.11692899036281,r10747689,Référentiel Géographique Commun (RGC.cd),health,6,Libenge,,ArdlF8PnpYL,
18.7153480920891,4.17611929385968,r10747715,Référentiel Géographique Commun (RGC.cd),health,6,Zongo,,QNFYEQrW7Dy,
18.8618201979935,3.21558093289427,r10747731,Référentiel Géographique Commun (RGC.cd),health,6,Mawuya,,HL8XdWF8Sne,
16.0329013083147,-5.43132466772496,r10747750,Référentiel Géographique Commun (RGC.cd),health,6,Kimvula,,ZSbsXl7Zsf8,
18.58525512067,2.34236142648742,r10747795,Référentiel Géographique Commun (RGC.cd),health,6,Bokonzi,,izt3XGlBrmK,
23.7344313705425,1.3068232417253,r10747827,Référentiel Géographique Commun (RGC.cd),health,6,Basoko,,SxrrguFFktT,
15.5919463019402,-5.17026778296888,r10747831,Référentiel Géographique Commun (RGC.cd),health,6,Nselo,,TqMyBh0yNwZ,
18.8730658656876,2.57649316174737,r10747843,Référentiel Géographique Commun (RGC.cd),health,6,Kungu,,C6xrZPQNxHd,
12.5998854284109,-5.98608554382971,r10747872,Référentiel Géographique Commun (RGC.cd),health,6,Kitona,,ADqfcJ05GHD,
18.9987664003962,2.98734464231105,r10747888,Référentiel Géographique Commun (RGC.cd),health,6,Boto,,FzA1yCf8PY7,
12.4269831633834,-5.79956058801723,r10747894,Référentiel Géographique Commun (RGC.cd),health,6,Moanda,,Zbg4fiy6f3t,
19.4031736746001,3.37663729089775,r10747900,Référentiel Géographique Commun (RGC.cd),health,6,Bwamanda,,hlvN8zeyDZz,
19.7801854459266,3.77704595855197,r10747997,Référentiel Géographique Commun (RGC.cd),health,6,Bogosenubea,,k31uAjnzhTj,Bogosenubia
20.1059188691246,3.30766003134903,r10748012,Référentiel Géographique Commun (RGC.cd),health,6,Bominenge,,kYp7VK3USwS,
19.825086754072,3.21125445168443,r10748081,Référentiel Géographique Commun (RGC.cd),health,6,Gemena,,F2sZHvPlln6,
19.5539046037713,2.98305432152614,r10748152,Référentiel Géographique Commun (RGC.cd),health,6,Tandala,,nX75O17I2sY,
25.2778579729651,0.484999530088527,r10748153,Référentiel Géographique Commun (RGC.cd),health,6,Makiso-Kisangani,,ZHIrX4z487c,
20.0602881929949,2.57946993700344,r10748275,Référentiel Géographique Commun (RGC.cd),health,6,Bulu,,uCYafBxBtO8,
25.305119506478,0.767030178920559,r10748368,Référentiel Géographique Commun (RGC.cd),health,6,Tshopo,,IMkgSD6FVjc,
20.3644075573721,2.68722720777512,r10748376,Référentiel Géographique Commun (RGC.cd),health,6,Mbaya,,BWravV88qKy,
20.6878735745695,2.79115578329197,r10748433,Référentiel Géographique Commun (RGC.cd),health,6,Ndage,,GMlNzqj2WDG,
23.9928530597358,0.637765719340238,r10748461,Référentiel Géographique Commun (RGC.cd),health,6,Yabaondo,,D4KWg03yZrX,
19.4207112031475,2.30657174129122,r10748531,Référentiel Géographique Commun (RGC.cd),health,6,Bangabola,,aVeCzXx2CDZ,
19.7559226755303,2.45221088923345,r10748545,Référentiel Géographique Commun (RGC.cd),health,6,Budjala,,J1nws7yZLvv,
23.7049553743148,-1.43379392207897,r10748581,Référentiel Géographique Commun (RGC.cd),health,6,Ikela,,S3K6ShnHjIY,
12.8727660962312,-5.44594453377223,r10748802,Référentiel Géographique Commun (RGC.cd),health,6,Lukula,,KlQNBFiC8Cf,
30.7460236801116,1.83393299943923,r10748811,Référentiel Géographique Commun (RGC.cd),health,6,Jiba,,mgcXmrrvCZr,
30.5685565727407,1.74963500018687,r10748877,Référentiel Géographique Commun (RGC.cd),health,6,Drodro,,OIhgsXcZf6x,
12.8320813130475,-5.76318881466038,r10748929,Référentiel Géographique Commun (RGC.cd),health,6,Boma Bungu,,vquecO03tD0,
13.416644116616,-5.82549360874538,r10748948,Référentiel Géographique Commun (RGC.cd),health,6,Nzanza,,JBCsFIBR2IO,
30.459035900901,1.5095557833905,r10748949,Référentiel Géographique Commun (RGC.cd),health,6,Tchomia,,rhj4btTd3i0,
30.7628582659089,2.22057517417985,r10748993,Référentiel Géographique Commun (RGC.cd),health,6,Rimba,,a2aJcbwnjoK,
30.2030376523296,1.25329991065567,r10749021,Référentiel Géographique Commun (RGC.cd),health,6,Gety,,X8zFJ7DJlRD,Gethy
30.9127783851504,2.157013,r10749205,Référentiel Géographique Commun (RGC.cd),health,6,Logo,,qqGoQGSp1Dw,
30.703745786279,3.48675704851137,r10749226,Référentiel Géographique Commun (RGC.cd),health,6,Adi,,QAjDPUD5eCo,
30.49171774317,3.33603625695141,r10749254,Référentiel Géographique Commun (RGC.cd),health,6,Laybo,,n1N4M95juaC,
30.7182152676713,3.18595296172936,r10749272,Référentiel Géographique Commun (RGC.cd),health,6,Ariwara,,fM8IqjhdeyL,
25.0977955326588,0.598896508063239,r10749308,Référentiel Géographique Commun (RGC.cd),health,6,Mangobo,,wOWB7WbNuSN,
23.9945854059162,-0.04745449283886,r10749407,Référentiel Géographique Commun (RGC.cd),health,6,Yahisuli,,HHv5opVWeoY,
25.0966146746671,0.340039301216577,r10749422,Référentiel Géographique Commun (RGC.cd),health,6,Lubunga,,I9d1F9TGn33,
25.4102595385335,0.648410157435658,r10749432,Référentiel Géographique Commun (RGC.cd),health,6,Kabondo,,Al5GBxzCgMe,
29.5256735661985,-0.752528015077655,r10749435,Référentiel Géographique Commun (RGC.cd),health,6,Binza,,qa1TBnjJilP,
24.3092798259973,-0.436858002600276,r10749449,Référentiel Géographique Commun (RGC.cd),health,6,Yaleko,,S8Vd8dUvIqT,
29.5437328601773,-1.26596648487936,r10749461,Référentiel Géographique Commun (RGC.cd),health,6,Rwanguba,,iQA2NO6cMnJ,
23.2542015429239,0.806388213311329,r10749476,Référentiel Géographique Commun (RGC.cd),health,6,Yahuma,,quf7vedArhs,
29.403436413431,-1.25529071871355,r10749499,Référentiel Géographique Commun (RGC.cd),health,6,Rutshuru,,nXYw6kLqc0y,
29.2401575588748,-1.54207872227326,r10749552,Référentiel Géographique Commun (RGC.cd),health,6,Nyirangongo,,WLVe6Xt7Xum,
13.4608327366284,-5.82894282531984,r10749711,Référentiel Géographique Commun (RGC.cd),health,6,Matadi,,pFhuqRaXTSO,
13.8787644948369,-5.5518425064515,r10749733,Référentiel Géographique Commun (RGC.cd),health,6,Nsona-Pangu,,n0NjjahdTLk,
13.4718084569194,-5.4382653272881,r10749759,Référentiel Géographique Commun (RGC.cd),health,6,Inga,,DD5m0lzETfF,
13.2996006024383,-5.25051375502975,r10749821,Référentiel Géographique Commun (RGC.cd),health,6,Seke-Banza,,fWrUdkX9JEv,
12.8000768752537,-5.25868963185131,r10749932,Référentiel Géographique Commun (RGC.cd),health,6,Kangu,,bV04pTUIL8A,
29.0960322713442,-1.23166638672865,r10749975,Référentiel Géographique Commun (RGC.cd),health,6,Birambizo,,CFKkX16A1rM,
13.0225294791307,-5.19197157638974,r10749981,Référentiel Géographique Commun (RGC.cd),health,6,Vaku,,ZRDAZVZ4HMV,
12.863982723535,-4.88469119389571,r10750083,Référentiel Géographique Commun (RGC.cd),health,6,Tshela,,hniXpSX7Zrq,
30.4143265365938,3.06785676254757,r10750117,Référentiel Géographique Commun (RGC.cd),health,6,Adja,,CLboGR4F3lj,
30.7444098648916,2.85320889201132,r10750155,Référentiel Géographique Commun (RGC.cd),health,6,Aru,,v8PqffapuVl,
29.0152038899362,-1.51939610207746,r10750161,Référentiel Géographique Commun (RGC.cd),health,6,Kirotshe,,xS36Jly2x2T,
12.7003649881344,-5.02644499572031,r10750166,Référentiel Géographique Commun (RGC.cd),health,6,Kuimba,,ZekPSH5fUQ0,
12.9828081345803,-5.0027363259005,r10750222,Référentiel Géographique Commun (RGC.cd),health,6,Kizu,,TQ5nmMVD9uY,
30.3153869848329,2.68158646809215,r10750251,Référentiel Géographique Commun (RGC.cd),health,6,Biringi,,yS0pmMtanuT,
13.2055487142203,-4.83327831608641,r10750275,Référentiel Géographique Commun (RGC.cd),health,6,Kinkonzi,,F1WHo6oyNag,
30.6086084676722,2.6140283051208,r10750349,Référentiel Géographique Commun (RGC.cd),health,6,Aungba,,DFcltLEKLxj,
30.5221262905937,2.3201617950463,r10750642,Référentiel Géographique Commun (RGC.cd),health,6,Kambala,,SkEKQLSulmp,
15.0502644044205,-5.29699905780721,r10750649,Référentiel Géographique Commun (RGC.cd),health,6,Boko-Kivulu,,VGFWIr5Rx1D,
30.9420619006435,2.30127209638803,r10750692,Référentiel Géographique Commun (RGC.cd),health,6,Mahagi,,seNn0NUsKYn,
14.7859339983265,-5.2561313062238,r10750741,Référentiel Géographique Commun (RGC.cd),health,6,Mbanza-Ngungu,,PDfWsEoWLcy,
31.1670132335684,2.17670786247439,r10750752,Référentiel Géographique Commun (RGC.cd),health,6,Nyarambe,,gyRgzU4sTgY,
30.0077135207929,0.982753514804795,r10750779,Référentiel Géographique Commun (RGC.cd),health,6,Boga,,rLadlFjzCh7,
